username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-20 00:10;55;289;"Candidates clashed in scorching terms in their fiercest debate yet, with Elizabeth Warren landing the most stinging blows against Michael Bloomberg. Others repeatedly forced Bernie Sanders onto the defensive.https://nyti.ms/3bQqpdK";;;;"1230358928170668032";https://twitter.com/nytimes/status/1230358928170668032
;2020-02-20 00:00;141;709;"“Let’s call it what it is: It’s a disgrace,” California Gov. Gavin Newsom said of the state's homelessness crisis, announcing emergency housing measureshttps://nyti.ms/2v2lw0x";;;;"1230356446862286848";https://twitter.com/nytimes/status/1230356446862286848
;2020-02-19 23:50;433;2139;"Watch how Elizabeth Warren opened tonight's Democratic debate — with an attack on Michael Bloomberg. Read more from the most contentious # DemDebate yet. https://nyti.ms/2V1PlZU pic.twitter.com/EbH1oMpGXB";;;#;"1230353902861766656";https://twitter.com/nytimes/status/1230353902861766656
;2020-02-19 23:40;31;91;"Leslie Wexner is set to step down as the chief of the retail empire behind Victoria’s Secrethttps://nyti.ms/2uZVZ8k";;;;"1230351389588643842";https://twitter.com/nytimes/status/1230351389588643842
;2020-02-19 23:28;383;1078;"The protesters who disrupted the # DemDebate were denouncing Joe Biden's immigration record. “You deported 3 million people," one shouted as he began his closing remarks.https://nyti.ms/329l3G4";;;#;"1230348489244250112";https://twitter.com/nytimes/status/1230348489244250112
;2020-02-19 23:21;20;45;"Read updates in Chinese: 新冠病毒疫情最新消息汇总https://nyti.ms/2V8HEB8";;;;"1230346765989117952";https://twitter.com/nytimes/status/1230346765989117952
;2020-02-19 23:20;181;259;"—Japan records 2 deaths of passengers who had been aboard a quarantined cruise ship —All Americans evacuated from the Diamond Princess should be tested, the CDC said —Iran reported 2 coronavirus cases, and then 2 deaths Latest updates:https://nyti.ms/37IbAXB";;;;"1230346370520961024";https://twitter.com/nytimes/status/1230346370520961024
;2020-02-19 23:12;147;1022;"Elizabeth Warren and Amy Klobuchar spoke the longest in tonight's # DemDebate. Here's how the other candidates' speaking time compares. https://nyti.ms/32awEEH pic.twitter.com/lZjWuKYFRi";;;#;"1230344455061938177";https://twitter.com/nytimes/status/1230344455061938177
;2020-02-19 22:55;105;432;"In tonight’s # DemDebate, Michael Bloomberg attacked Bernie Sanders, a self-described democratic socialist, and called him a hypocrite. Read how Sanders responded. https://nyti.ms/2V4Q1gX pic.twitter.com/exCIKVWvYY";;;#;"1230340065135599617";https://twitter.com/nytimes/status/1230340065135599617
;2020-02-19 22:48;110;865;""Are you trying to say that I’m dumb — are you mocking me here, Pete?" Amy Klobuchar asked when pressed about her failure to recall the name of the president of Mexico. "I said I made an error."https://nyti.ms/327Rg0z";;;;"1230338297773412358";https://twitter.com/nytimes/status/1230338297773412358
;2020-02-19 22:32;19;187;"What's standing out to @ llerer about Elizabeth Warren so far in tonight's # DemDebate. Follow more live analysis. https://nyti.ms/2T32Vte pic.twitter.com/i6ryphTKIs";;@;#;"1230334415395545093";https://twitter.com/nytimes/status/1230334415395545093
;2020-02-19 22:26;131;679;"Pete Buttigieg targeted Bernie Sanders for wanting "to burn this party down" early in the Democratic debate. This is how Sanders responded. See more from the # DemDebate. https://nyti.ms/2HGGK73 pic.twitter.com/eNeM4Qb1et";;;#;"1230332861988864000";https://twitter.com/nytimes/status/1230332861988864000
;2020-02-19 21:59;8;180;"No question. Generously buttered noodles, sprinkled with just a quarter cup of parsley for color and freshness.";;;;"1230325954872037376";https://twitter.com/nytimes/status/1230325954872037376
;2020-02-19 21:56;98;398;"Nearly an hour into tonight's # DemDebate, here's who has spoken the longest so far. Follow our live-tracker for more. https://nyti.ms/2V8zmcq pic.twitter.com/vz1GShbD6h";;;#;"1230325289827422208";https://twitter.com/nytimes/status/1230325289827422208
